Address,FullName,Count
"1141 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"1141 PORTLAND AVE, ST PAUL, MN, 55104",2,800.0
"1141 SELBY AVE, ST PAUL, MN, 55104",1,800.0
"1141 SUMMIT AVE, ST PAUL, MN, 55105",4,800.0
"1142 MARSHALL AVE, ST PAUL, MN, 55104",3,800.0
"1142 PORTLAND AVE, ST PAUL, MN, 55104",2,800.0
"1142 SELBY AVE, ST PAUL, MN, 55104",1,800.0
"1143 CENTRAL AVE W, ST PAUL, MN, 55104",1,800.0
"1143 DAYTON AVE, ST PAUL, MN, 55104",1,800.0
"1143 PORTLAND AVE, ST PAUL, MN, 55104",3,800.0
"1144 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"1144 DAYTON AVE, ST PAUL, MN, 55104",3,800.0
"1144 HAGUE AVE, ST PAUL, MN, 55104",2,800.0
"1144 LAUREL AVE, ST PAUL, MN, 55104",3,800.0
"1145 ASHLAND AVE, ST PAUL, MN, 55104",3,800.0
"1145 HAGUE AVE, ST PAUL, MN, 55104",1,800.0
"1145 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"1145 SELBY AVE, ST PAUL, MN, 55104",2,800.0
"1146 CENTRAL AVE W, ST PAUL, MN, 55104",2,800.0
"1146 MARSHALL AVE, ST PAUL, MN, 55104",2,800.0
"1146 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"1147 CENTRAL AVE W, ST PAUL, MN, 55104",2,800.0
"1148 ASHLAND AVE, ST PAUL, MN, 55104",4,800.0
"1148 DAYTON AVE, ST PAUL, MN, 55104",2,800.0
"1148 HAGUE AVE, ST PAUL, MN, 55104",2,800.0
"1148 LAUREL AVE, ST PAUL, MN, 55104",1,800.0
"1148 SELBY AVE, ST PAUL, MN, 55104",3,800.0
"1149 ASHLAND AVE, ST PAUL, MN, 55104",4,800.0
"1149 HAGUE AVE, ST PAUL, MN, 55104",3,800.0
"1149 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"1149 PORTLAND AVE, ST PAUL, MN, 55104",2,800.0
"1149 SELBY AVE, ST PAUL, MN, 55104",3,800.0
"1149 SUMMIT AVE, ST PAUL, MN, 55105",2,800.0
"115 KENT ST, ST PAUL, MN, 55102",2,800.0
"115 LITCHFIELD ST, ST PAUL, MN, 55117",1,800.0
"115 VICTORIA ST N, ST PAUL, MN, 55104",2,800.0
"115 WAYZATA ST E, ST PAUL, MN, 55117",3,800.0
"115 WESTERN AVE N, ST PAUL, MN, 55102",7,800.0
"1150 CENTRAL AVE W, ST PAUL, MN, 55104",5,800.0
"1150 DAYTON AVE, ST PAUL, MN, 55104",4,800.0
"1150 HAGUE AVE, ST PAUL, MN, 55104",2,800.0
"1150 MARSHALL AVE, ST PAUL, MN, 55104",2,800.0
"1151 CENTRAL AVE W, ST PAUL, MN, 55104",3,800.0
"1151 DAYTON AVE, ST PAUL, MN, 55104",2,800.0
"1151 LAUREL AVE, ST PAUL, MN, 55104",1,800.0
"1152 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"1152 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"1152 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"1153 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"1153 CENTRAL AVE W, ST PAUL, MN, 55104",2,800.0
"1153 HAGUE AVE, ST PAUL, MN, 55104",1,800.0
"1153 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"1153 PORTLAND AVE, ST PAUL, MN, 55104",4,800.0
"1153 SELBY AVE, ST PAUL, MN, 55104",2,800.0
"1153 SUMMIT AVE, ST PAUL, MN, 55105",3,800.0
"1154 ASHLAND AVE, ST PAUL, MN, 55104",1,800.0
"1154 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"1155 DAYTON AVE, ST PAUL, MN, 55104",1,800.0
"1156 ASHLAND AVE, ST PAUL, MN, 55104",3,800.0
"1156 DAYTON AVE, ST PAUL, MN, 55104",2,800.0
"1156 HAGUE AVE, ST PAUL, MN, 55104",1,800.0
"1156 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"1157 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"1157 DAYTON AVE, ST PAUL, MN, 55104",2,800.0
"1180 MARSHALL AVE, ST PAUL, MN, 55104",1,800.0
"1198 DAYTON AVE, ST PAUL, MN, 55104",1,800.0
"1201 SUMMIT AVE, ST PAUL, MN, 55105",1,800.0
"1260 SELBY AVE, ST PAUL, MN, 55104",1,800.0
"1320 MARSHALL AVE, ST PAUL, MN, 55104",1,800.0
"1326 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"1332 DAYTON AVE, ST PAUL, MN, 55104",3,800.0
"1355 HAGUE AVE, ST PAUL, MN, 55104",1,800.0
"1381 ASHLAND AVE, ST PAUL, MN, 55104",1,800.0
"1466 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"1466 PORTLAND AVE, ST PAUL, MN, 55104",2,800.0
"1478 HAGUE AVE, ST PAUL, MN, 55104",1,800.0
"1485 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"1504 CONCORDIA AVE, ST PAUL, MN, 55104",1,800.0
"1512 HAGUE AVE, ST PAUL, MN, 55104",2,800.0
"1522 SELBY AVE, ST PAUL, MN, 55104",1,800.0
"1546 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"1547 LAUREL AVE, ST PAUL, MN, 55104",1,800.0
"1550 CARROLL AVE, ST PAUL, MN, 55104",1,800.0
"1550 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"162 ARCH ST E, ST PAUL, MN, 55130",4,800.0
"192 GRIGGS ST N, ST PAUL, MN, 55104",1,800.0
"226 GROTTO ST N, ST PAUL, MN, 55104",1,800.0
"226 LEXINGTON PKWY N, ST PAUL, MN, 55104",1,800.0
"226 THOMAS AVE, ST PAUL, MN, 55103",1,800.0
"232 AURORA AVE, ST PAUL, MN, 55103",1,800.0
"234 THOMAS AVE, ST PAUL, MN, 55103",1,800.0
"235 FULLER AVE, ST PAUL, MN, 55103",1,800.0
"235 SUMMIT AVE, ST PAUL, MN, 55102",1,800.0
"237 ST ALBANS ST N, ST PAUL, MN, 55104",1,800.0
"25 WINTER ST, ST PAUL, MN, 55103",1,800.0
"251 DAYTON AVE, ST PAUL, MN, 55102",1,800.0
"251 SUMMIT AVE, ST PAUL, MN, 55102",2,800.0
"27 ACKER ST W, ST PAUL, MN, 55117",1,800.0
"270 LAFOND AVE, ST PAUL, MN, 55103",2,800.0
"287 ATWATER ST, ST PAUL, MN, 55117",1,800.0
"291 AURORA AVE, ST PAUL, MN, 55103",2,800.0
"293 ATWATER ST, ST PAUL, MN, 55117",1,800.0
"294 THOMAS AVE, ST PAUL, MN, 55103",1,800.0
"295 TOPPING ST, ST PAUL, MN, 55117",3,800.0
"297 THOMAS AVE, ST PAUL, MN, 55103",2,800.0
"310 MARSHALL AVE, ST PAUL, MN, 55102",1,800.0
"320 FULLER AVE, ST PAUL, MN, 55103",1,800.0
"321 LAFOND AVE, ST PAUL, MN, 55103",1,800.0
"323 AURORA AVE, ST PAUL, MN, 55103",1,800.0
"324 VANBUREN AVE, ST PAUL, MN, 55103",2,800.0
"333 CHARLES AVE, ST PAUL, MN, 55103",1,800.0
"343 CHARLES AVE, ST PAUL, MN, 55103",1,800.0
"343 EDMUND AVE, ST PAUL, MN, 55103",1,800.0
"343 SHERBURNE AVE, ST PAUL, MN, 55103",1,800.0
"35 MANITOBA AVE, ST PAUL, MN, 55117",1,800.0
"353 SUMMIT AVE, ST PAUL, MN, 55102",2,800.0
"356 EDMUND AVE, ST PAUL, MN, 55103",1,800.0
"362 FULLER AVE, ST PAUL, MN, 55103",1,800.0
"367 CHARLES AVE, ST PAUL, MN, 55103",1,800.0
"375 VIRGINIA ST, ST PAUL, MN, 55103",1,800.0
"382 AURORA AVE, ST PAUL, MN, 55103",1,800.0
"389 VIRGINIA ST, ST PAUL, MN, 55103",1,800.0
"393 BURGESS ST, ST PAUL, MN, 55117",1,800.0
"406 VIRGINIA ST, ST PAUL, MN, 55103",1,800.0
"409 DAYTON AVE, ST PAUL, MN, 55102",3,800.0
"417 UNIVERSITY AVE W, ST PAUL, MN, 55103",1,800.0
"419 BLAIR AVE, ST PAUL, MN, 55103",1,800.0
"428 VICTORIA ST N, ST PAUL, MN, 55104",1,800.0
"43 WINTER ST, ST PAUL, MN, 55103",1,800.0
"435 THOMAS AVE, ST PAUL, MN, 55103",1,800.0
"435 UNIVERSITY AVE W, ST PAUL, MN, 55103",2,800.0
"436 SHERBURNE AVE, ST PAUL, MN, 55103",1,800.0
"439 PORTLAND AVE, ST PAUL, MN, 55102",1,800.0
"441 VIRGINIA ST, ST PAUL, MN, 55103",2,800.0
"448 ASHLAND AVE, ST PAUL, MN, 55102",1,800.0
"45 MANITOBA AVE, ST PAUL, MN, 55117",2,800.0
"450 IGLEHART AVE, ST PAUL, MN, 55103",1,800.0
"464 THOMAS AVE, ST PAUL, MN, 55103",1,800.0
"471 ST ANTHONY AVE, ST PAUL, MN, 55103",1,800.0
"476 SHERBURNE AVE, ST PAUL, MN, 55103",1,800.0
"476 VANBUREN AVE, ST PAUL, MN, 55103",1,800.0
"478 THOMAS AVE, ST PAUL, MN, 55103",3,800.0
"48 MOUNT AIRY ST, ST PAUL, MN, 55130",1,800.0
"483 COMO AVE, ST PAUL, MN, 55103",1,800.0
"49 MANITOBA AVE, ST PAUL, MN, 55117",1,800.0
"492 VANBUREN AVE, ST PAUL, MN, 55103",1,800.0
"494 AURORA AVE, ST PAUL, MN, 55103",1,800.0
"494 EDMUND AVE, ST PAUL, MN, 55103",1,800.0
"494 LAUREL AVE, ST PAUL, MN, 55102",3,800.0
"495 CARROLL AVE, ST PAUL, MN, 55103",1,800.0
"503 STINSON ST, ST PAUL, MN, 55117",1,800.0
"505 ST ANTHONY AVE, ST PAUL, MN, 55103",1,800.0
"505 SUMMIT AVE, ST PAUL, MN, 55102",2,800.0
"507 ST ANTHONY AVE, ST PAUL, MN, 55103",1,800.0
"518 SHERBURNE AVE, ST PAUL, MN, 55103",3,800.0
"519 ST ANTHONY AVE, ST PAUL, MN, 55103",1,800.0
"521 EDMUND AVE, ST PAUL, MN, 55103",1,800.0
"522 VANBUREN AVE, ST PAUL, MN, 55103",1,800.0
"523 WESTERN AVE N, ST PAUL, MN, 55103",1,800.0
"526 THOMAS AVE, ST PAUL, MN, 55103",3,800.0
"529 MACKUBIN ST, ST PAUL, MN, 55103",2,800.0
"532 COMO AVE, ST PAUL, MN, 55103",1,800.0
"54 MANITOBA AVE, ST PAUL, MN, 55117",1,800.0
"547 EDMUND AVE, ST PAUL, MN, 55103",1,800.0
"549 PORTLAND AVE, ST PAUL, MN, 55102",2,800.0
"551 WESTERN AVE N, ST PAUL, MN, 55103",1,800.0
"555 KENT ST, ST PAUL, MN, 55103",1,800.0
"571 COMO AVE, ST PAUL, MN, 55103",1,800.0
"572 SHERBURNE AVE, ST PAUL, MN, 55103",1,800.0
"575 VANBUREN AVE, ST PAUL, MN, 55103",1,800.0
"576 LEXINGTON PKWY N, ST PAUL, MN, 55104",1,800.0
"58 MOUNT AIRY ST, ST PAUL, MN, 55130",1,800.0
"581 KENT ST, ST PAUL, MN, 55103",1,800.0
"583 ASHLAND AVE, ST PAUL, MN, 55102",1,800.0
"585 BURGESS ST, ST PAUL, MN, 55103",1,800.0
"587 1 LAFOND AVE, ST PAUL, MN, 55103",1,800.0
"587 SHERBURNE AVE, ST PAUL, MN, 55103",1,800.0
"591 CHARLES AVE, ST PAUL, MN, 55103",1,800.0
"599 LAFOND AVE, ST PAUL, MN, 55103",1,800.0
"599 SHERBURNE AVE, ST PAUL, MN, 55103",1,800.0
"604 CENTRAL AVE W, ST PAUL, MN, 55103",1,800.0
"605 ASHLAND AVE, ST PAUL, MN, 55102",1,800.0
"607 CAPITOL BLVD, ST PAUL, MN, 55103",1,800.0
"607 WALES ST, ST PAUL, MN, 55130",2,800.0
"61 MANITOBA AVE, ST PAUL, MN, 55117",1,800.0
"61 MOUNT AIRY ST, ST PAUL, MN, 55130",1,800.0
"611 VIRGINIA ST, ST PAUL, MN, 55103",3,800.0
"615 CHARLES AVE, ST PAUL, MN, 55103",2,800.0
"616 HOLLY AVE, ST PAUL, MN, 55102",1,800.0
"624 WESTERN AVE N, ST PAUL, MN, 55103",3,800.0
"627 VIRGINIA ST, ST PAUL, MN, 55103",1,800.0
"627 WALES ST, ST PAUL, MN, 55130",2,800.0
"631 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"631 MARSHALL AVE, ST PAUL, MN, 55104",1,800.0
"632 FARRINGTON ST, ST PAUL, MN, 55103",1,800.0
"632 SHERBURNE AVE, ST PAUL, MN, 55104",1,800.0
"638 EDMUND AVE, ST PAUL, MN, 55104",2,800.0
"641 EDMUND AVE, ST PAUL, MN, 55104",3,800.0
"648 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"648 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"651 ELFELT ST, ST PAUL, MN, 55103",1,800.0
"651 LINDEN ST, ST PAUL, MN, 55130",1,800.0
"655 CARROLL AVE, ST PAUL, MN, 55104",1,800.0
"656 CARROLL AVE, ST PAUL, MN, 55104",1,800.0
"660 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"662 BLAIR AVE, ST PAUL, MN, 55104",1,800.0
"663 DALE ST N, ST PAUL, MN, 55103",1,800.0
"663 VANBUREN AVE, ST PAUL, MN, 55104",2,800.0
"664 HOLLY AVE, ST PAUL, MN, 55104",3,800.0
"665 DALE ST N, ST PAUL, MN, 55103",1,800.0
"667 VIRGINIA ST, ST PAUL, MN, 55103",2,800.0
"670 DAYTON AVE, ST PAUL, MN, 55104",1,800.0
"671 BLAIR AVE, ST PAUL, MN, 55104",1,800.0
"673 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"682 BLAIR AVE, ST PAUL, MN, 55104",1,800.0
"690 LAFOND AVE, ST PAUL, MN, 55104",2,800.0
"696 HOLLY AVE, ST PAUL, MN, 55104",2,800.0
"698 LAFOND AVE, ST PAUL, MN, 55104",1,800.0
"703 SHERBURNE AVE, ST PAUL, MN, 55104",1,800.0
"703 WESTERN AVE N, ST PAUL, MN, 55103",1,800.0
"707 GROTTO ST N, ST PAUL, MN, 55104",1,800.0
"708 WESTERN AVE N, ST PAUL, MN, 55103",1,800.0
"711 EDMUND AVE, ST PAUL, MN, 55104",2,800.0
"711 SHERBURNE AVE, ST PAUL, MN, 55104",1,800.0
"713 AURORA AVE, ST PAUL, MN, 55104",1,800.0
"714 DAYTON AVE, ST PAUL, MN, 55104",1,800.0
"715 THOMAS AVE, ST PAUL, MN, 55104",2,800.0
"716 #1 HAGUE AVE, ST PAUL, MN, 55104",1,800.0
"724 JACKSON ST, ST PAUL, MN, 55130",2,800.0
"728 VANBUREN AVE, ST PAUL, MN, 55104",1,800.0
"731 VANBUREN AVE, ST PAUL, MN, 55104",1,800.0
"738 BLAIR AVE, ST PAUL, MN, 55104",1,800.0
"738 WESTERN AVE N, ST PAUL, MN, 55103",2,800.0
"743 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"743 ENGLEWOOD AVE, ST PAUL, MN, 55104",1,800.0
"745 ENGLEWOOD AVE, ST PAUL, MN, 55104",2,800.0
"752 HOLLY AVE, ST PAUL, MN, 55104",1,800.0
"759 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"762 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"762 UNIVERSITY AVE W, ST PAUL, MN, 55104",1,800.0
"766 BLAIR AVE, ST PAUL, MN, 55104",3,800.0
"766 ENGLEWOOD AVE, ST PAUL, MN, 55104",4,800.0
"766 FULLER AVE, ST PAUL, MN, 55104",2,800.0
"766 HOLLY AVE, ST PAUL, MN, 55104",1,800.0
"766 IGLEHART AVE, ST PAUL, MN, 55104",3,800.0
"766 LAFOND AVE, ST PAUL, MN, 55104",2,800.0
"766 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"766 MINNEHAHA AVE W, ST PAUL, MN, 55104",4,800.0
"766 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"766 UNIVERSITY AVE W, ST PAUL, MN, 55104",1,800.0
"767 1/2 HOLLY AVE, ST PAUL, MN, 55104",2,800.0
"767 ASHLAND AVE, ST PAUL, MN, 55104",4,800.0
"767 AURORA AVE, ST PAUL, MN, 55104",2,800.0
"767 BLAIR AVE, ST PAUL, MN, 55104",1,800.0
"767 CAPITOL HTS, ST PAUL, MN, 55103",1,800.0
"767 CARROLL AVE, ST PAUL, MN, 55104",2,800.0
"767 CHARLES AVE, ST PAUL, MN, 55104",2,800.0
"767 EDMUND AVE, ST PAUL, MN, 55104",1,800.0
"767 FULLER AVE, ST PAUL, MN, 55104",4,800.0
"767 HOLLY AVE, ST PAUL, MN, 55104",1,800.0
"767 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"767 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"767 PIERCE BUTLER RTE, ST PAUL, MN, 55104",1,800.0
"767 ST ANTHONY AVE, ST PAUL, MN, 55104",1,800.0
"767 THOMAS AVE, ST PAUL, MN, 55104",2,800.0
"767 UNIVERSITY AVE W, ST PAUL, MN, 55104",1,800.0
"767 VANBUREN AVE, ST PAUL, MN, 55104",2,800.0
"767 VICTORIA ST N, ST PAUL, MN, 55104",12,800.0
"768 CARROLL AVE, ST PAUL, MN, 55104",1,800.0
"768 CENTRAL AVE W, ST PAUL, MN, 55104",3,800.0
"768 CHARLES AVE, ST PAUL, MN, 55104",2,800.0
"768 EDMUND AVE, ST PAUL, MN, 55104",2,800.0
"768 LAFOND AVE, ST PAUL, MN, 55104",2,800.0
"769 BLAIR AVE, ST PAUL, MN, 55104",1,800.0
"769 CENTRAL AVE W, ST PAUL, MN, 55104",2,800.0
"769 ENGLEWOOD AVE, ST PAUL, MN, 55104",1,800.0
"769 HAGUE AVE, ST PAUL, MN, 55104",2,800.0
"769 HOLLY AVE, ST PAUL, MN, 55104",2,800.0
"769 LAUREL AVE, ST PAUL, MN, 55104",2,800.0
"769 MARSHALL AVE, ST PAUL, MN, 55104",1,800.0
"769 MINNEHAHA AVE W, ST PAUL, MN, 55104",1,800.0
"769 VANBUREN AVE, ST PAUL, MN, 55104",1,800.0
"77 CHATSWORTH ST N, ST PAUL, MN, 55104",1,800.0
"77 LEXINGTON PKWY N, ST PAUL, MN, 55104",15,800.0
"77 LITCHFIELD ST, ST PAUL, MN, 55117",4,800.0
"77 MACKUBIN ST, ST PAUL, MN, 55102",2,800.0
"77 MILTON ST N, ST PAUL, MN, 55104",26,800.0
"77 MOUNT AIRY ST, ST PAUL, MN, 55130",1,800.0
"77 OXFORD ST N, ST PAUL, MN, 55104",15,800.0
"77 SYCAMORE ST W, ST PAUL, MN, 55117",1,800.0
"770 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"770 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"773 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"781 HAGUE AVE, ST PAUL, MN, 55104",2,800.0
"781 SELBY AVE, ST PAUL, MN, 55104",1,800.0
"782 MINNEHAHA AVE W, ST PAUL, MN, 55104",1,800.0
"787 AURORA AVE, ST PAUL, MN, 55104",1,800.0
"794 EDMUND AVE, ST PAUL, MN, 55104",1,800.0
"801 AURORA AVE, ST PAUL, MN, 55104",1,800.0
"801 CENTRAL AVE W, ST PAUL, MN, 55104",1,800.0
"805 SHERBURNE AVE, ST PAUL, MN, 55104",1,800.0
"806 EDMUND AVE, ST PAUL, MN, 55104",1,800.0
"810 CONCORDIA AVE, ST PAUL, MN, 55104",1,800.0
"811 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"811 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"819 DAYTON AVE, ST PAUL, MN, 55104",1,800.0
"821 SYLVAN ST, ST PAUL, MN, 55117",1,800.0
"823 EDMUND AVE, ST PAUL, MN, 55104",3,800.0
"830 CONCORDIA AVE, ST PAUL, MN, 55104",1,800.0
"830 UNIVERSITY AVE W, ST PAUL, MN, 55104",1,800.0
"831 AURORA AVE, ST PAUL, MN, 55104",1,800.0
"833 ENGLEWOOD AVE, ST PAUL, MN, 55104",1,800.0
"837 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"838 LAFOND AVE, ST PAUL, MN, 55104",1,800.0
"840 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"842 UNIVERSITY AVE W, ST PAUL, MN, 55104",1,800.0
"846 VANBUREN AVE, ST PAUL, MN, 55104",2,800.0
"847 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"849 PORTLAND AVE, ST PAUL, MN, 55104",1,800.0
"852 SELBY AVE, ST PAUL, MN, 55104",16,800.0
"853 CARROLL AVE, ST PAUL, MN, 55104",1,800.0
"856 GALTIER ST, ST PAUL, MN, 55117",1,800.0
"858 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"859 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"872 ASHLAND AVE, ST PAUL, MN, 55104",1,800.0
"880 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"882 AURORA AVE, ST PAUL, MN, 55104",2,800.0
"885 PARK ST, ST PAUL, MN, 55117",1,800.0
"886 LAFOND AVE, ST PAUL, MN, 55104",1,800.0
"892 CONCORDIA AVE, ST PAUL, MN, 55104",1,800.0
"892 FARRINGTON ST, ST PAUL, MN, 55117",1,800.0
"894 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"900 CENTRAL AVE W, ST PAUL, MN, 55104",2,800.0
"906 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"906 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"910 MINNEHAHA AVE W, ST PAUL, MN, 55104",1,800.0
"911 ASHLAND AVE, ST PAUL, MN, 55104",2,800.0
"911 CARROLL AVE, ST PAUL, MN, 55104",2,800.0
"915 ST ANTHONY AVE, ST PAUL, MN, 55104",1,800.0
"917 THOMAS AVE, ST PAUL, MN, 55104",1,800.0
"918 CHARLES AVE, ST PAUL, MN, 55104",1,800.0
"922 B WOODBRIDGE ST, ST PAUL, MN, 55117",1,800.0
"923 CENTRAL AVE W, ST PAUL, MN, 55104",1,800.0
"925 MARION ST, ST PAUL, MN, 55117",1,800.0
"925 THOMAS AVE, ST PAUL, MN, 55104",2,800.0
"939 WOODBRIDGE ST, ST PAUL, MN, 55117",1,800.0
"94 MOUNT AIRY ST, ST PAUL, MN, 55130",1,800.0
"940 EDMUND AVE, ST PAUL, MN, 55104",1,800.0
"942 WOODBRIDGE ST, ST PAUL, MN, 55117",1,800.0
"955 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"957 ST ANTHONY AVE, ST PAUL, MN, 55104",2,800.0
"963 CARROLL AVE, ST PAUL, MN, 55104",1,800.0
"966 CENTRAL AVE W, ST PAUL, MN, 55104",1,800.0
"969 EDMUND AVE, ST PAUL, MN, 55104",1,800.0
"969 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"970 AURORA AVE, ST PAUL, MN, 55104",1,800.0
"975 AURORA AVE, ST PAUL, MN, 55104",1,800.0
"976 FULLER AVE, ST PAUL, MN, 55104",1,800.0
"984 IGLEHART AVE, ST PAUL, MN, 55104",1,800.0
"988 HUBBARD AVE, ST PAUL, MN, 55104",3,800.0
"991 MINNEHAHA AVE W, ST PAUL, MN, 55104",1,800.0
"996 MARSHALL AVE, ST PAUL, MN, 55104",1,800.0
